0,1,2,3,4,5,6,7,8,9,10
,,,,Seroprevalenceb,Ratio.2,,Seroprevalence,Ratio.2,,
| www.plosone.org,,,,,,,,,,p valued
,Peptide,Protein,n,Percentage,Percentagec,n,Percentage,Percentage,p valued seroprevalence,ratio.2
,PvPep5,PVX_003585,15,36,24,8,9,5,0.0004,0.0016
,PvPep27,PVX_113335,25,60,43,66,73,24,ns,0.0421
,PvPep40,PVX_119385,13,31,17,8,9,1,0.0021,0.0014
,PvPep42,PVX_087730,12,29,26,69,77,24,0.0001,ns
,PvPep43,PVX_089660,23,55,43,27,30,13,0.0075,0.0002
,PvPep45,PVX_123385,24,57,33,39,43,15,ns,0.0194
,PvPep52,PVX_123480,18,43,19,25,27,16,ns,ns
,PvPep63,PVX_118160,23,55,26,12,13,2,0.0001,0.0001
,PvPep82.02,PVX_122740,15,36,24,40,44,15,ns,ns
,PvPep82.03,PVX_091910,20,48,26,77,86,36,0.0001,ns
,PvPep83,PVX_087730,22,52,33,48,53,17,ns,0.0421
,PvPep90,PVX_000725,13,31,19,18,20,7,ns,ns
4,PvPep95,PVX_117455,17,40,29,39,43,11,ns,0.0220
,PvPep96.01,PVX_124060,27,64,43,25,28,20,0.0001,0.0110
,PvPep96.03,PVX_084385,30,71,60,36,40,12,0.0013,0.0001
,PvPep101,PVX_085155,16,38,10,2,2,1,0.0001,0.0353
,PvPep106,PVX_114430,17,40,36,25,28,9,ns,0.0004
