0,1,2,3,4,5,6,7
,,,,,,Spillover of Live NDV Vaccine Viruses,
"Table 1.
(Continued)",,,,,,,
GenBank Accession,Genotype,Vaccine,Order (Host),Country/Province,Isolate,Year of,Reference
Number,,type,,,,isolation,
bAY359876.1,II,LaSota,Psittaciformes(Psittacine),India,NDVCUL,1997,[48]
KC808487.1,II,LaSota,Passeriformes (Montezuma,Mexico/Chiapas,Chiapas/,2008,[47]
,,,Oropendola),,661-ZM01,,
cKC808489.1,II,LaSota,Accipitriformes (Short-tailed,Mexico/Chiapas,Chiapas/,2008,[47]
,,,Hawk),,663-ZM03,,
"b,cKC808490.1",II,LaSota,Psittaciformes (Yellow-naped,Mexico/Chiapas,Chiapas/,2008,[47]
,,,Parrot),,664-ZM04,,
KC808497.1,II,LaSota,Pelecaniformes (Great Egret),Mexico/Chiapas,Chiapas/,2009,[47]
,,,,,671-ZM11,,
KU133362,II,LaSota,Columbiformes (Pigeon),Ukraine/Donetsk,Donetsk/3,2007,This Study
KU133363,II,LaSota,Columbiformes (Pigeon),Ukraine/,7/Dnipropetrovsk,2007,This Study
,,,,Dnipropetrovsk,,,
KU133364,II,LaSota,Columbiformes (Pigeon),Ukraine/Kharkiv,Kharkiv/1,2007,This Study
KU133365,II,LaSota,Columbiformes (Pigeon),Ukraine/Kharkiv,Kharkiv/2,2007,This Study
JX901345.1,II,LaSota,Columbiformes (Pigeon),USA/Maryland,0715,2007,[111]
JX193079.1,Ia,V4,Anseriformes (Duck),China/Guangxi,Guangxi18,2009,[48]
KP001164.1,Ia,V4,Anseriformes (Duck),China/Heilongjiang,HLJ/0214-2,2011,[48]
bKC808493.1,Ic,PHY-LMV42,Psittaciformes (Red-lored,Mexico/Chiapas,Chiapas/,2009,[47]
,,,Amazon Parrot),,667-ZM07,,
KC808494.1,Ic,PHY-LMV42,Galliformes (Plain Chachalaca),Mexico/Chiapas,Chiapas/,2009,[47]
,,,,,668-ZM08,,
KC808495.1,Ic,PHY-LMV42,Galliformes (Plain Chachalaca),Mexico/Chiapas,Chiapas/,2009,[47]
,,,,,669-ZM09,,
KC808496.1,Ic,PHY-LMV42,Galliformes (Plain Chachalaca),Mexico/Chiapas,Chiapas/,2009,[47]
,,,,,670-ZM10,,
"b,cKC808498.1",Ic,PHY-LMV42,Galliformes (Highland Guan),Mexico/Chiapas,Chiapas/,2009,[47]
,,,,,674-ZM14,,
abirds in captivity.,,,,,,,
,bendangered species as determined by the International Conservation Union for Nature (IUCN) in sampled regions.,,,,,,
czoo birds.,,,,,,,
doi:10.1371/journal.pone.0162484.t001,,,,,,,
