0,1,2,3,4,5,6,7,8,9
,,,,High-specificity N-glycosylation site of CV777,,,,,
Strain,,,,,,,,,
,127NKTL,213NVTS,321 NDTS,348NSSD,511NITV,553NVTN,778NISI,,1246NKTL 1258NRTG
CH-SHC-12-2014,–,–,–,–,N,N,–,–,–
CH-STC-12-2014,N,–,–,–,N,N,–,–,–
CH-TPC-12-2014,N,–,–,–,N,N,–,–,–
CH-CLC-01-2015,N,–,–,–,N,N,–,–,–
CH-GGC-01-2015,N,–,–,N,N,N,–,–,–
CH-GLC-02-2015,N,–,–,–,N,N,–,–,–
CH-HFEC-01-2015,–,–,–,–,N,N,–,–,–
CH-HGC-01-2015,N,–,–,–,N,N,–,–,–
CH-HSYKFC-01-2015,N,–,–,–,N,N,–,–,–
CH-JPYC-02-2015,N,–,–,–,N,N,–,–,–
CH-QTC-01-2015,N,–,–,N,N,N,–,–,–
CH-SBC-03-2015,N,–,–,–,N,N,–,–,–
CH-WTC-02-2015,N,–,–,–,N,N,–,–,–
CH-XBC-01-2015,–,–,–,–,N,N,–,–,–
CH-YGC-01-2015,–,–,–,–,N,N,–,–,–
CH-ZSC-01-2015,N,–,N,N,N,N,–,–,–
CH-ZWBZa-01-2015,–,–,–,–,N,N,–,–,–
CH-ZWBZb-01-2015,N,–,–,–,N,N,–,–,–
CH-ZWC-01-2015,–,–,–,N,–,N,–,–,–
