0,1,2,3
496    Seok-Young Jeoung et al.,,,
,Table 1. Korean canine coronavirus (CCV) strains used for sequence comparison and phylogenetic analysis,,
Strain,GenBank accession number,Year of detection,Location of isolation
KCC01,HM130573,2007,"Jeju, Korea"
KCC02,HM450106,2006,"Gangwon, Korea"
KCC03,HM450107,2003,"Gangwon, Korea"
KCC04,HM450108,2003,"Gyeonggi, Korea"
KCC05,HM450109,2007,"Gyeonggi, Korea"
KCC06,HM450110,2007,"Seoul, Korea"
KCC07,HM450111,2004,"Seoul, Korea"
KCC08,HM450112,2005,"Seoul, Korea"
KCC09,HM450113,2003,"Gyeonggi, Korea"
KCC10,HM450114,2003,"Seoul, Korea"
KCC11,HM450115,2003,"Gyeonggi, Korea"
KCC12,HM450116,2003,"Seoul, Korea"
KCC13,HM450117,2003,"Seoul, Korea"
KCC14,HM450118,2004,"Jeju, Korea"
KCC15,HM450119,2004,"Jeju, Korea"
KCC16,HM450120,2003,"Chungbuk,Korea"
KCC17,HM450121,2006,"Gyeongbuk, Korea"
KCC18,−,2006,"Gangwon, Korea"
KCC19,HM450122,2006,"Gangwon, Korea"
KCC20,HM450123,2004,"Incheon, Korea"
KCC21,HM450124,2003,"Seoul, Korea"
KCC22,HM450125,2003,"Gangwon, Korea"
