0,1,2,3,4,5,6,7,8
Table 4 Sequence homology between Taiwan and reference DogCVs,,,,,,,,
Strains,,,,,,,,Strains (Country)
103,Bari/411-13,UCD1-1698,UCD2-32162,Ha13,NY214,UCD3-478,JZ98/2014,
97.9,91.6,90.5,90.5,90.5,89.5,84.2,82.1,30 (Taiwan)
,93.7,92.6,92.6,92.6,91.6,85.3,83.2,103 (Taiwan)
,,98.9,98.9,98.9,97.9,86.3,87.4,Bari/411-13 (Italy)
,,,97.9,97.9,98.9,85.3,88.4,UCD1-1698 (USA)
,,,,97.9,96.8,86.3,86.3,UCD2-32162 (USA)
,,,,,96.8,85.3,88.4,Ha13 (Germany)
,,,,,,86.3,87.4,NY214 (USA)
,,,,,,,82.1,UCD3-478 (USA)
