0,1,2,3,4,5,6,7,8,9,10
,,,,,S. CHOI ET AL.,,,,,
Table 2.,,Nucleotide sequence similarities among the partial RdRp gene sequences derived from different kobuvirus strains,,,,,,,,
Species,,Dog,,Cat,Mouse,Human,Cow,Sheep,Pig,Bat
,Strain,UK003,009,12Q87-2,M-5,M166/91,KBH71,TB3,SH-W,TM003k
,K7,97.2,94.4,87.6,87.6,82.5,71.0,69.4,71.4,55.9
,K15,96.0,93.2,87.6,87.3,81.3,70.2,70.2,71.4,69.8
,K31,96.0,92.8,86.5,87.6,80.9,70.6,71.0,71.4,59.5
,K40,96.0,94.4,87.3,86.9,82.1,69.4,69.4,71.8,55.5
,K63,96.4,92.8,88.0,87.6,81.7,70.6,69.4,72.2,55.1
,K64,95.6,92.8,87.3,86.9,80.9,69.8,69.0,71.8,55.1
Dog,,,,,,,,,,
,K69,96.0,93.6,86.5,86.5,81.3,69.4,69.4,70.6,55.9
,K70,96.4,93.6,86.9,86.9,82.1,69.8,70.6,72.6,55.5
,K71,96.8,93.6,86.1,87.3,81.3,70.6,70.6,72.2,55.9
,K72,96.8,94.0,87.6,87.3,82.1,70.2,70.2,72.2,55.5
,K73,96.4,93.2,86.5,86.9,80.9,71.0,70.2,71.0,55.5
,K78,96.4,93.6,86.5,86.9,80.9,71.0,69.8,71.8,55.1
"Dog: UK003 (KC161964), 009 (JN394542); Cat: 12Q87-2 (KC894952); Mouse: M-5 (NC_015936); Human: M166/91 (AB097165);",,,,,,,,,,
