0,1,2,3,4,5,6,7,8,9,10
T,able	2.	Quantitative	reverse transcription PCR	detection of Hendra virus N	gene in samples collected daily from control horses*,,,,,,,,,
,,,,"log10 relative	copy	number	of	Hendra	virus	N	RNA, dpc",,,,,,
"Horse no., sample",0,1,2,3,4,5,6,7,8,9
1†,,,,,,,,,,
Blood,,,,,,0.2,1.4,1.7,,
Urine,,,,,,,0.8,1.1,,
Feces,,,,,,,,0.7,,
Nasal	swab,,,0.3,0.2,1.4,1.6,1.4,1.7,,
Oral swab,,,,,,0.1,1.3,1.3,,
2‡,,,,,,,,,,
Blood,,,,,0.5,2.6,3.0,,,
Urine,,,,,,0.3,1.7,,,
Feces,,,,,,0.05,2.0,,,
Nasal	swab,,,1.2,2.0,1.6,3.5,2.5,,,
Oral swab,,,,,,0.4,1.5,,,
3‡,,,,,,,,,,
Blood,,,,,,,1.5,2.8,2.9,3.4
Urine,,,,,,,,1.8,1.7,3.0
Feces,,,,,,,,1.5,1.7,2.1
Nasal	swab,,,1.7,2.5,1.2,2.4,3.0,3.8,3.7,2.0
Oral swab,,,,,,,,1.9,1.9,2.3
4‡,,,,,,,,,,
Blood,,,,,,0.1,1.9,2.5,3.0,
Urine,,,,,,,0.07,0.5,2.1,
Feces,,,,,,,1.3,2.4,2.1,
Nasal	swab,,,0.3,,,,,1.6,2.5,
Oral swab,,,,,,,0.2,1.2,1.6,
*Duplicate samples were obtained and tested by reverse transcription PCR.	Cycle	threshold values were converted to relative copy numbers by using a,,,,,,,,,,
