0,1,2,3,4,5,6,7,8,9,10
,performed in Bionumerics.,,,,,,,,,
,,,,Maturation Protein,,,,,,
,ST4-I MS2-I,"R17-I
M12-I",DL1-I,J20-I,DL13-I,DL16-I,DL52-JS,DL54-JS,DL2-I,fr-I
ST4-I,100.0,,,,,,,,,
MS2-I,"99.9
100.0",,,,,,,,,
R17-I,"98.2
98.3",100.0,,,,,,,,
M12-I,"97.7
97.9","97.4
100.0",,,,,,,,
DL1-I,"97.7
97.8","97.2
97.2",100.0,,,,,,,
J20-I,"97.9
98.0","97.1
97.1",98.3,100.0,,,,,,
DL13-I,"97.5
97.6","97.1
97.5",98.1,98.1,100.0,,,,,
DL16-I,"97.5
97.6","97.1
97.5",98.1,98.1,100.0,100.0,,,,
DL52-JS,"97.5
97.6","97.1
97.5",98.1,98.1,100.0,100.0,100.0,,,
DL54-JS,"97.5
97.6","97.1
97.5",98.1,98.1,100.0,100.0,100.0,100.0,,
DL2-I,"97.6
97.8","97.3
97.6",98.3,98.1,99.8,99.8,99.8,99.8,100.0,
fr-I,"84.4
84.4","84.3
84.2",85.0,84.7,84.1,84.1,84.1,84.1,84.4,100.0
,,,,Capsid Protein,,,,,,
,"ST4-I
R17-I",MS2-I M12-I,DL1-I,DL2-I,DL13-I,DL16-I,J20-I,DL52-JS,DL54-JS,fr-I
ST4-I,100.0,,,,,,,,,
R17-I,"100.0
100.0",,,,,,,,,
MS2-I,"100.0
100.0",100.0,,,,,,,,
M12-I,"98.7
98.7","98.7
100.0",,,,,,,,
DL1-I,"98.5
98.5","98.5
98.2",100.0,,,,,,,
DL2-I,"98.5
98.5","98.5
98.2",100.0,100.0,,,,,,
DL13-I,"98.5
98.5","98.5
98.2",100.0,100.0,100.0,,,,,
DL16-I,"98.5
98.5","98.5
98.2",100.0,100.0,100.0,100.0,,,,
J20-I,"98.5
98.5","98.5
98.2",100.0,100.0,100.0,100.0,100.0,,,
DL52-JS,"98.5
98.5","98.5
98.2",100.0,100.0,100.0,100.0,100.0,100.0,,
DL54-JS,"98.5
98.5","98.5
98.2",100.0,100.0,100.0,100.0,100.0,100.0,100.0,
fr-I,"91.2
91.2","91.2
90.9",91.9,91.9,91.9,91.9,91.9,91.9,91.9,100.0
,,,,Lysis Protein,,,,,,
,ST4-I MS2-I,"R17-I
DL13-I",DL16-I,DL2-I,DL52-JS,DL54-JS,DL1-I,J20-I,M12-I,fr-I
ST4-I,100.0,,,,,,,,,
MS2-I,"100.0
100.0",,,,,,,,,
R17-I,"98.9
98.9",100.0,,,,,,,,
DL13-I,"95.0
95.0","95.0
100.0",,,,,,,,
DL16-I,"95.0
95.0","95.0
100.0",100.0,,,,,,,
DL2-I,"95.0
95.0","95.0
100.0",100.0,100.0,,,,,,
DL52-JS,"95.0
95.0","95.0
100.0",100.0,100.0,100.0,,,,,
DL54-JS,"95.0
95.0","95.0
100.0",100.0,100.0,100.0,100.0,,,,
DL1-I,"95.9
95.9","95.9
99.2",99.2,99.2,99.2,99.2,100.0,,,
J20-I,"91.1
91.1","91.1
96.4",96.4,96.4,96.4,96.4,95.5,100.0,,
M12-I,"93.8
93.8","94.1
90.3",90.3,90.3,90.3,90.3,91.3,86.2,100.0,
fr-I,"78.2
78.2","78.0
78.9",78.9,78.9,78.9,78.9,77.7,77.7,75.7,100.0
