0,1,2,3,4,5,6,7,8
"sample
preparation","kit
v2","(Illumina
Inc.
San Diego,",nucleotide,,identity with,a,human MRV3,Sl-MRV01
Table 1 Highest nucleotide identities for each gene segment of,,,the novel MRV3/Swine/Italy/224660-4/2015,,,,,
Swine-MRV3 Italy 2015,% similarity,MRV strain,Serotype,Lineage,Host,,Country,GenBank Acession No.
L1,91.9,T3D,3,II,Human,,USA,HM159613
L2,98.9,T3/Pip. kuhlii/Italy/5515-2/2012,3,III,Bat,,Italy,KU194659
,98.7,T3/bat/Germany/342/08,3,III,Bat,,Germany,JQ412756
,98.7,SI-MRV01,3,III,Human,,Slovenia,KF154725
L3,93.7,Abney,3,II,Human,,USA,GU589579
M1,91.8,MRV2 Tou5,2,-,Human,,France,GU196309
,89.6,SHR-A,3,IV,Pig,,China,JX415468
M2,91.0,BatMRV1-IT2011,1,-,Bat,,Italy,KT900699
M3,91.4,BM-100,3,III,Pig,,USA,KM820749
,90.5,GD-1,3,IV,Pig,,China,JX486062
S1,98.4,SI-MRV01,3,III,Human,,Slovenia,KF154730
,98.2,T3/Pip. kuhlii/Italy/5515-2/2012,3,III,Bat,,Italy,JQ979272
,97.7,T3/bat/Germany/342/08,3,III,Bat,,Germany,JQ412761
S2,93.7,T1 Lang,1,-,Human,,USA,L19774
,92.4,T3 Abney,3,II,Human,,USA,GU589584
S3,93.9,T3/bovine/Maryland /cl. 31/1959,3,III,Bovine,,USA,U35357
,92.4,FS03,3,III,Pig,,USA,KM820762
S4,94.5,SHR-A,3,IV,Pig,,China,JX415473
"Note: L large segments, M medium segments, S small segments",,,,,,,,
