0,1,2,3,4,5,6,7,8
Table 2. Knops blood group antigens distribution among world populations.,,,,,,,,
CR1 variants,Amino acid substitution,Knops blood antigens,Brazil,Vietnam,India,Congo,Ghana,p value
,,,n = 202 (%),n = 198 (%),n = 172 (%),n = 154 (%),n = 154 (%),
rs41274768,V1561M,Kna,200 (98),198 (100),171 (99.4),154 (100),154 (100),NS
,,Knb,4 (2),0,1 (0.6),0,0,
rs17047660,K1590E,McCa,200 (99),198 (100),172 (100),119 (77.3),104 (67.5),<0.0001
,,McCb,2 (1),0,0,35 (22.7),50 (32.4),
rs17047661,R1601G,Sl1,195 (96.5),198 (100),172 (100),45 (29.2),42 (27.3),<0.0001
,,Sl2,7 (3.5),0,0,109 (70.8),112 (72.7),
rs4844609,T1610S,Sl4,200 (99),198 (100),172 (100),154 (100),154 (100),NA
,,Sl5,2 (1),0,0,0,0,
rs6691117,I1615V,KCAM+,155 (76.7),127 (64.1),81 (47.1),19 (12.3),16 (10.4),<0.0001
,,KCAM-,47 (23.3),71 (35.9),91 (52.9),135 (87.7),138 (89.6),
