0,1,2,3,4,5,6,7
,,,,Gene Expression in Human PBMC Exposed to Lassa and ML29 viruses,,,
,Table 2. Genes most differentially-expressed between LASV and ML29.,,,,,,
,,,Fold changes in gene expression DNA microarray,,,,
GenBank accession no.,Gene symbol,,,,,,
,,LASV,,,ML29,,
,,4 h,8 h,24 h,4 h,8 h,24 h
NM_002421,MMP1,21.11,73.34,147.94,21.18,21.06,2.26
,RSAD2,1.29,8.20,136.84,1.52,1.45,94.02
NM_003020,SCG5,21.13,17.82,33.95,21.87,2.72,1.14
NM_080657,CXCL6,21.31,30.69,26.29,21.56,7.04,21.34
NM_006273,CCL7,1.50,1.69,30.43,1.94,1.26,1.60
NM_002438,MRC1,1.09,29.33,15.35,22.06,21.20,21.34
AK001903,CDNA FLJ11041,1.26,2.95,23.77,21.33,23.80,21.45
NM_002346,LY6E,1.26,2.13,23.77,21.33,23.80,21.45
NM_000575,IL1A,1.27,2.55,23.57,1.03,24.16,21.28
NM_002192,INHBA,1.18,2.48,20.37,21.55,23.68,21.07
NM_006417,IFI44,2.58,2.74,18.52,21.07,21.12,9.24
NM_000361,THBD,1.71,1.26,14.56,1.28,21.71,21.07
NM_000582,SPP1,1.37,7.94,14.17,21.24,1.01,1.14
NM_000212,ITGB3,1.55,21.29,12.29,1.79,21.39,1.48
NM_013372,GREM1,21.43,9.96,8.89,21.32,1.81,21.00
NM_152594,SPRED1,21.20,6.78,4.55,25.10,1.84,1.18
NM_030776,ZBP1,1.25,1.06,6.24,1.66,1.04,1.81
NM_057749,CCNE2,21.00,6.06,2.89,21.18,21.32,21.28
NM_080546,SLC44A1,21.32,3.33,1.26,23.23,21.14,21.26
NM_033034,TRIM5,1.01,3.77,4.70,1.03,1.78,1.77
NM_194284,CLDN23,21.38,4.58,3.57,21.35,1.61,1.10
NM_000632,ITGAM,1.04,1.16,4.36,21.12,21.49,21.55
NM_018381,Hypothetical protein FLJ11286,1.11,2.28,4.24,21.11,1.65,1.77
NM_001945,HBEGF,1.10,4.13,3.80,22.45,21.82,21.11
NM_024761,MOB1,21.14,2.53,4.11,21.83,21.32,21.07
NM_000507,FBP1,1.22,1.08,3.74,21.27,22.15,21.08
NM_003739,AKR1C3,21.20,1.41,3.35,21.37,21.90,21.24
NP_005109.2,TNFSF15,1.62,3.31,6.12,1.21,24.22,21.15
NM_001946,DUSP6,1.17,1.17,3.17,1.26,21.04,21.02
NM_001423,EMP1,2.56,1.82,2.99,23.59,23.12,1.25
doi:10.1371/journal.pntd.0002406.t002,,,,,,,
