0,1,2,3,4,5,6,7,8,9
Advances in Bioinformatics,,,,,,,,,5
,,Table 3: GC % and base composition in the third codon position for 32 mycobacteriophage genomes.,,,,,,,
Virus,G + C,GC1s,GC2s,GC (1st + 2nd),GC3s,C3s,T3s,A3s,G3s
244,63.26,63.3,44.7,54,81,51.14,10.58,8.88,30.01
Bxb1,63.43,63.4,45.7,54.55,80.4,44.89,11.53,8.53,35.63
Bxz2,64.41,64,45.6,54.8,83,48.62,9.12,8.25,34.56
Che9C,65.66,66,48.9,57.45,81.4,47.27,10.17,8.9,34.16
Rosebush,69.16,68.3,49.8,59.05,88.5,51.21,6.26,5.36,37.73
Omega,61.48,62.4,45.1,53.75,76.1,45.43,13.88,10.78,30.52
Halo,63.79,63.4,44.5,53.95,82.7,47.4,9.57,8.06,35.5
Barnyard,58.05,60.9,45.5,53.2,67,38.55,18.39,15.97,27.68
Bxz1,65.04,64.1,44.9,54.5,85.3,51.84,9.61,5.39,33.72
Cjw1,63.52,63.7,45.1,54.4,81,51.39,10.2,9.27,29.76
Corndog,65.64,64.8,48.4,56.6,83,46.49,9.76,7.7,36.64
Orion,66.9,66.6,50.2,58.4,83.17,50.46,10.19,7.04,32.85
Plot,60.22,61.6,44.3,52.95,74.1,42.4,15.73,11.05,31.34
Llij,61.66,62.4,48.9,55.65,73.1,39.73,16.12,11.79,32.87
Pipeﬁsh,67.64,65.4,49.3,57.35,87.5,49.1,7.19,5.51,38.72
PMC,61.46,62.8,48.2,55.5,72.8,39.67,15.81,12.38,32.66
Qyrzula,69.14,68.1,49.8,58.95,88.6,51.07,6.08,5.41,38
Wildcat,57.03,59.8,42.8,51.3,67.7,35.37,22.27,11.57,31.45
D29,63.78,63.4,44.4,53.9,82.9,47.52,9.51,8,35.49
L5,62.49,62.1,43.5,52.8,81.2,47.45,10.01,9.3,33.79
PBI1,60.28,61.4,44.3,52.85,74.5,42.71,15.41,10.99,31.37
PG1,66.83,66.5,50.2,58.35,83.12,50.46,10.24,7.07,32.79
Cooper,69.26,67.6,50,58.8,89.47,52.65,6.32,4.38,37.19
Che12,63.26,62.5,44.4,53.45,82.25,48.61,9.86,8.3,33.79
Catera,65.17,64.1,44.9,54.5,85.8,52.29,9.44,5.1,33.71
Che8,61.41,63.71,48.6,56.16,70.57,37.08,16.05,12.52,34.32
TM4,68.7,68.3,48.9,58.6,88.19,47.26,6.66,5.08,40.99
Che9d,61.4,63.02,48.15,55.59,71.6,37.07,15.54,11.94,35.41
Bethlehem,63.29,63.37,45.22,54.30,80.35,42.56,11.32,7.93,38.15
Giles,67.89,66.55,52.72,59.64,83.38,48.11,6.26,10.06,35.55
Tweety,61.83,63.12,48.89,56.01,72.07,38.77,14.85,12.15,34.2
U2,63.87,63.61,45.92,54.77,81.1,43.53,10.68,7.83,37.94
