0,1,2,3,4,5,6,7,8,9,10
,,,,,,,,,"TAstV CA/00 (ABX46569)
79",
(d),,,,,,,,,,
,,,,,,,,,100,
,,,,,,,,,TAstV (NP 987088),
,,,,,,,,,,TAstV-2
,,,,,,,,100,,
,,,,,,,,,TAstV PA/01 (ABX46584),
,,,,,,,,,,Avastrovirus 3
,,,,,100,,,,,
,,,,,,,,,TAstV AK/98 (ABX46566),
,,,,,,,,,DAstV C-NGB (YP 002728003),
,,,,,,,,,,DAstV-1
,,,,,,,,,100,
,,94,,,,,,,DAstV DA06 (ADB79804),
,,,,,,,,,"DAstV SL1 (AHX26592)
100",
,,,,,,,,,,DAstV-2
,,,,,,,,,DAstV SL5 (AHX26601),
,,,100,,,,,,CAstV P22-18.8.00 (AFK92941),Unassigned
,,100,,,,,,,,
,,,,,,100,,,PL/G059/2014 (KT886453),CAstV-A
,,,,,,,90,,,
,,,,,,,,,CAstV VF08-36 (AFK92948),
,,,,,,,,,D(Pekin)AstV YP2 (AIS22433),DAstV-4
,,,,,,,,,DAstV CPH (AID55207),DAstV-3
,,,100,,,,,,,
,,,,,,,,,"CAstV GA2011 (AEE88305)
100",
,100,,,100,,,,,,
,,,,,,,,,CAstV 4175 (AFI98759),
,,,,,,,,,,Unassigned
,,,,,,,,,"CAstV UK/11672/2004 (AFK92951)
100",
,,,,,,,100,,,CAstV-B
,,,,,,,,,CAstV UK/FP3/1984 (AFK92952),
,,,,,,,,100,,
,,,,,,,,,CAstV PDRC/526/North Zone/2011 (AGB58314),
,,,,,,,,,100,
,,,,,,,,,CAstV PDRC/588/North Zone (AGB58323),
,,,,,,,,,TAstV-1 (CAB95007),TAstV-1 / Avastrovirus 1
,,,,,,,,,ANV G4260 (NP 620618),
,,98,,,,,,,,
,,,,,100,,,,ANV SH10 (AEQ33644),ANV / Avastrovirus 2
,,,,,,,,,100,
,,,,,,,,,ANV Sichuan (ADG45753),
,,,,100,,,,,Northern Pintal AstV MPJ1332 (AFW05404),
,,,,,,,,,,Unassigned
,,,,,,,,,Northern Pintal AstV MPJ1433 (AFW05405),
